Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.256874	um^2
Total NoC area is	0.178385	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
