NoP latency for layer	0_to_17	is	49	cycles
NoP latency for layer	1_to_19	is	49	cycles
NoP latency for layer	36_to_60	is	21	cycles
NoP latency for layer	34_to_55	is	42	cycles
NoP latency for layer	2_to_22	is	27	cycles
NoP latency for layer	30_to_31	is	1378	cycles
NoP latency for layer	35_to_55	is	42	cycles
NoP latency for layer	42_to_61	is	356	cycles
NoP latency for layer	0_to_19	is	49	cycles
NoP latency for layer	1_to_17	is	49	cycles
NoP latency for layer	102_to_0	is	356	cycles
NoP latency for layer	94_to_95	is	356	cycles
NoP latency for layer	70_to_72	is	27	cycles
NoP latency for layer	40_to_61	is	356	cycles
NoP latency for layer	68_to_85	is	49	cycles
NoP latency for layer	1_to_25	is	49	cycles
NoP latency for layer	69_to_85	is	49	cycles
NoP latency for layer	0_to_25	is	49	cycles
NoP latency for layer	36_to_52	is	21	cycles
NoP latency for layer	38_to_61	is	356	cycles
NoP latency for layer	2_to_10	is	27	cycles
NoP latency for layer	36_to_38	is	21	cycles
NoP latency for layer	18_to_27	is	362	cycles
NoP latency for layer	1_to_5	is	49	cycles
NoP latency for layer	44_to_61	is	356	cycles
NoP latency for layer	36_to_44	is	21	cycles
NoP latency for layer	69_to_93	is	49	cycles
NoP latency for layer	90_to_95	is	356	cycles
NoP latency for layer	68_to_93	is	49	cycles
NoP latency for layer	2_to_6	is	27	cycles
NoP latency for layer	68_to_77	is	49	cycles
NoP latency for layer	35_to_43	is	42	cycles
NoP latency for layer	69_to_79	is	49	cycles
NoP latency for layer	70_to_80	is	27	cycles
NoP latency for layer	46_to_61	is	356	cycles
NoP latency for layer	92_to_95	is	356	cycles
NoP latency for layer	2_to_8	is	27	cycles
NoP latency for layer	68_to_79	is	49	cycles
NoP latency for layer	34_to_43	is	42	cycles
NoP latency for layer	69_to_77	is	49	cycles
NoP latency for layer	0_to_23	is	49	cycles
NoP latency for layer	69_to_83	is	49	cycles
NoP latency for layer	36_to_54	is	21	cycles
NoP latency for layer	0_to_7	is	49	cycles
NoP latency for layer	2_to_16	is	27	cycles
NoP latency for layer	0_to_9	is	49	cycles
NoP latency for layer	70_to_74	is	27	cycles
NoP latency for layer	2_to_18	is	27	cycles
NoP latency for layer	1_to_23	is	49	cycles
NoP latency for layer	68_to_83	is	49	cycles
NoP latency for layer	10_to_27	is	362	cycles
NoP latency for layer	35_to_53	is	42	cycles
NoP latency for layer	12_to_27	is	362	cycles
NoP latency for layer	70_to_90	is	27	cycles
NoP latency for layer	1_to_11	is	49	cycles
